country,region,region_code,start_date,end_date,days,year,week,population,total_deaths,covid_deaths,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change,zscore_total_deaths,normalized_total_deaths,month
Cyprus,Cyprus,0,2020-09-07,2020-09-13,7,2020,37,896007,125.0,0,111.263202247185,13.7367977528154,125.0,0.0,1.53311277175462,0.123462182243299,-0.530232874860971,-0.8027710928049682,9
Cyprus,Cyprus,0,2020-09-14,2020-09-20,7,2020,38,896007,101.0,1,102.063202247184,-1.06320224718449,100.0,0.111606270933151,-0.118660038056007,-0.0104170966986619,-0.5325164443139954,-0.8073609967823197,9
Cyprus,Cyprus,0,2020-09-21,2020-09-27,7,2020,39,896007,103.0,0,103.863202247184,-0.863202247184446,103.0,0.0,-0.0963387838693722,-0.0083109535283696,-0.5323261468595767,-0.806978504784207,9
Cyprus,Cyprus,0,2020-09-28,2020-10-04,7,2020,40,896007,113.0,0,103.863202247185,9.13679775281545,113.0,0.0,1.01972392546213,0.0879695364203219,-0.5313746595874832,-0.8050660447936439,9
Cyprus,Cyprus,0,2020-10-05,2020-10-11,7,2020,41,896007,107.0,3,105.863202247184,1.13679775281551,104.0,0.334818812799454,0.126873757996925,0.0107383654441289,-0.5319455519507393,-0.8062135207879818,10
Cyprus,Cyprus,0,2020-10-12,2020-10-18,7,2020,42,896007,107.0,0,105.263202247185,1.73679775281548,107.0,0.0,0.193837520556813,0.0164995716996768,-0.5319455519507393,-0.8062135207879818,10
Cyprus,Cyprus,0,2020-10-19,2020-10-25,7,2020,43,896007,114.0,0,103.463202247185,10.5367977528155,114.0,0.0,1.17597270476855,0.101841017134202,-0.5312795108602739,-0.8048747987945876,10
Cyprus,Cyprus,0,2020-10-26,2020-11-01,7,2020,44,896007,113.0,1,112.463202247185,0.536797752815474,112.0,0.111606270933151,0.0599099954370305,0.0047730968182389,-0.5313746595874832,-0.8050660447936439,10
Cyprus,Cyprus,0,2020-11-02,2020-11-08,7,2020,45,896007,117.0,1,106.263202247185,10.7367977528154,116.0,0.111606270933151,1.19829395895516,0.101039659315362,-0.5309940646786458,-0.8043010607974186,11
Cyprus,Cyprus,0,2020-11-09,2020-11-15,7,2020,46,896007,128.0,12,120.863202247185,7.13679775281543,116.0,1.33927525119781,0.796511383595824,0.0590485575437516,-0.529947428679343,-0.8021973548077992,11
Cyprus,Cyprus,0,2020-11-16,2020-11-22,7,2020,47,896007,113.0,4,109.663202247185,3.33679775281547,109.0,0.446425083732605,0.372407554049853,0.0304276884537233,-0.5313746595874832,-0.8050660447936439,11
Cyprus,Cyprus,0,2020-11-23,2020-11-29,7,2020,48,896007,137.0,5,122.863202247185,14.1367977528155,132.0,0.558031354665756,1.57775528012789,0.115061283559691,-0.5290910901344589,-0.8004761408162924,11
Cyprus,Cyprus,0,2020-11-30,2020-12-06,7,2020,49,896007,141.0,11,122.063202247185,18.9367977528154,130.0,1.22766898026466,2.113465380607,0.155139283618554,-0.5287104952256215,-0.7997111568200671,11
Cyprus,Cyprus,0,2020-12-07,2020-12-13,7,2020,50,896007,156.0,19,119.863202247185,36.1367977528155,137.0,2.12051914772987,4.03309324065722,0.301483667008101,-0.5272832643174813,-0.7968424668342224,12
Cyprus,Cyprus,0,2020-12-14,2020-12-20,7,2020,51,896007,156.0,12,136.863202247185,19.1367977528154,144.0,1.33927525119781,2.13578663479363,0.139824272986486,-0.5272832643174813,-0.7968424668342224,12
Cyprus,Cyprus,0,2020-12-21,2020-12-27,7,2020,52,896007,142.0,22,128.663202247185,13.3367977528155,120.0,2.45533796052933,1.48847026338137,0.103656659556729,-0.5286153464984121,-0.7995199108210108,12
Cyprus,Cyprus,0,2020-12-28,2021-01-03,7,2020,53,896007,168.0,18,128.070224719095,39.9297752809053,150.0,2.00891287679672,4.45641331830056,0.311780317154012,-0.5261414795909691,-0.7945475148455466,12
Cyprus,Cyprus,0,2021-01-04,2021-01-10,7,2021,1,896007,167.0,18,141.407069288363,25.5929307116369,149.0,2.00891287679672,2.85633155897631,0.180987632658215,-0.5262366283181785,-0.7947387608446029,1
Cyprus,Cyprus,0,2021-01-11,2021-01-17,7,2021,2,896007,124.0,20,152.240402621717,-28.2404026217166,104.0,2.23212541866302,-3.15180602626058,-0.185498738412352,-0.5303280235881804,-0.8029623388040245,1
Cyprus,Cyprus,0,2021-01-18,2021-01-24,7,2021,3,896007,141.0,16,148.07373595505,-7.07373595504987,125.0,1.78570033493042,-0.789473291508869,-0.0477717125824214,-0.5287104952256215,-0.7997111568200671,1
Cyprus,Cyprus,0,2021-01-25,2021-01-31,7,2021,4,896007,166.0,14,154.740402621717,11.2595973782834,152.0,1.56248779306412,1.2566416755989,0.0727644311861366,-0.5263317770453878,-0.7949300068436592,1
Cyprus,Cyprus,0,2021-02-01,2021-02-07,7,2021,5,896007,155.0,14,157.07373595505,-2.07373595504993,141.0,1.56248779306412,-0.23144193684312,-0.013202308727434,-0.5273784130446907,-0.7970337128332787,2
Cyprus,Cyprus,0,2021-02-08,2021-02-14,7,2021,6,896007,118.0,9,163.240402621716,-45.2404026217165,109.0,1.00445643839836,-5.04911263212414,-0.277139739274924,-0.5308989159514365,-0.8041098147983623,2
Cyprus,Cyprus,0,2021-02-15,2021-02-21,7,2021,7,896007,141.0,9,141.07373595505,-0.0737359550498979,132.0,1.00445643839836,-0.0082293949768135,-0.0005226767020156,-0.5287104952256215,-0.7997111568200671,2
Cyprus,Cyprus,0,2021-02-22,2021-02-28,7,2021,8,896007,130.0,2,139.907069288383,-9.90706928838324,128.0,0.223212541866302,-1.1056910591528,-0.0708117848424235,-0.5297571312249243,-0.8018148628096865,2
Cyprus,Cyprus,0,2021-03-01,2021-03-07,7,2021,9,896007,123.0,1,143.884269662915,-20.8842696629151,122.0,0.111606270933151,-2.33081545824029,-0.145146302037336,-0.5304231723153897,-0.8031535848030807,3
Cyprus,Cyprus,0,2021-03-08,2021-03-14,7,2021,10,896007,123.0,6,133.084269662915,-10.0842696629152,117.0,0.669637625598907,-1.12546773216227,-0.0757735657899851,-0.5304231723153897,-0.8031535848030807,3
Cyprus,Cyprus,0,2021-03-15,2021-03-21,7,2021,11,896007,135.0,4,131.484269662915,3.51573033708476,131.0,0.446425083732605,0.392377552528581,0.0267387904735543,-0.5292813875888775,-0.800858632814405,3
Cyprus,Cyprus,0,2021-03-22,2021-03-28,7,2021,12,896007,127.0,8,130.884269662915,-3.88426966291513,119.0,0.89285016746521,-0.433508852376726,-0.0296771313536661,-0.5300425774065524,-0.8023886008068555,3
Cyprus,Cyprus,0,2021-03-29,2021-04-04,7,2021,13,896007,137.0,11,121.084269662915,15.9157303370847,126.0,1.22766898026466,1.77629531209965,0.131443418549681,-0.5290910901344589,-0.8004761408162924,3
Cyprus,Cyprus,0,2021-04-05,2021-04-11,7,2021,14,896007,151.0,11,127.884269662915,23.1157303370848,140.0,1.22766898026466,2.57986046281835,0.180755071738024,-0.527759007953528,-0.797798696829504,4
Cyprus,Cyprus,0,2021-04-12,2021-04-18,7,2021,15,896007,160.0,16,120.684269662915,39.3157303370849,144.0,1.78570033493042,4.38788205193541,0.325773445428293,-0.5269026694086439,-0.7960774828379972,4
Cyprus,Cyprus,0,2021-04-19,2021-04-25,7,2021,16,896007,147.0,10,122.284269662915,24.7157303370848,137.0,1.11606270933151,2.75843049631139,0.202117004952604,-0.5281396028623654,-0.7985636808257293,4
Cyprus,Cyprus,0,2021-04-26,2021-05-02,7,2021,17,896007,147.0,15,125.884269662915,21.1157303370848,132.0,1.67409406399727,2.35664792095205,0.167739229004763,-0.5281396028623654,-0.7985636808257293,4
Cyprus,Cyprus,0,2021-05-03,2021-05-09,7,2021,18,896007,154.0,21,123.284269662915,30.715730337085,133.0,2.34373168959618,3.42806812191032,0.249145575676996,-0.5274735617719,-0.797224958832335,5
Cyprus,Cyprus,0,2021-05-10,2021-05-16,7,2021,19,896007,110.0,12,111.084269662915,-1.08426966291506,98.0,1.33927525119781,-0.121011293763895,-0.0097607849086573,-0.5316601057691113,-0.8056397827908128,5
Cyprus,Cyprus,0,2021-05-17,2021-05-23,7,2021,20,896007,98.0,7,104.884269662915,-6.88426966291507,91.0,0.781243896532058,-0.768327665176173,-0.0656368174659574,-0.5328018904956234,-0.8079347347794886,5
Cyprus,Cyprus,0,2021-05-24,2021-05-30,7,2021,21,896007,121.0,7,115.484269662915,5.51573033708482,114.0,0.781243896532058,0.61559009439489,0.0477617458480257,-0.5306134697698085,-0.8035360768011933,5
Cyprus,Cyprus,0,2021-05-31,2021-06-06,7,2021,22,896007,114.0,3,109.684269662915,4.31573033708483,111.0,0.334818812799454,0.481662569275109,0.0393468484619375,-0.5312795108602739,-0.8048747987945876,5
Cyprus,Cyprus,0,2021-06-07,2021-06-13,7,2021,23,896007,110.0,10,102.284269662915,7.71573033708478,100.0,1.11606270933151,0.861123890447818,0.0754341832083538,-0.5316601057691113,-0.8056397827908128,6
Cyprus,Cyprus,0,2021-06-14,2021-06-20,7,2021,24,896007,109.0,1,98.6842696629151,10.3157303370849,108.0,0.111606270933151,1.15130019487402,0.104532671441166,-0.5317552544963207,-0.8058310287898691,6
Cyprus,Cyprus,0,2021-06-21,2021-06-27,7,2021,25,896007,106.0,0,115.484269662915,-9.48426966291528,106.0,0.0,-1.05850396960239,-0.0821260738852007,-0.5320407006779486,-0.8064047667870381,6
Cyprus,Cyprus,0,2021-06-28,2021-07-04,7,2021,26,896007,139.0,0,109.484269662915,29.5157303370848,139.0,0.0,3.29414059679052,0.269588776798341,-0.5289007926800402,-0.8000936488181797,6
Cyprus,Cyprus,0,2021-07-05,2021-07-11,7,2021,27,896007,133.0,6,107.884269662915,25.1157303370849,127.0,0.669637625598907,2.80307300468466,0.232802524553016,-0.5294716850432963,-0.8012411248125176,7
Cyprus,Cyprus,0,2021-07-12,2021-07-18,7,2021,28,896007,139.0,4,122.084269662915,16.9157303370848,135.0,0.446425083732605,1.88790158303281,0.138557820624973,-0.5289007926800402,-0.8000936488181797,7
Cyprus,Cyprus,0,2021-07-19,2021-07-25,7,2021,29,896007,148.0,15,106.884269662915,41.115730337085,133.0,1.67409406399727,4.58877333961509,0.384675223648468,-0.5280444541351561,-0.7983724348266729,7
Cyprus,Cyprus,0,2021-07-26,2021-08-01,7,2021,30,896007,160.0,22,107.484269662915,52.5157303370848,138.0,2.45533796052933,5.86108482825299,0.488589916475977,-0.5269026694086439,-0.7960774828379972,7
Cyprus,Cyprus,0,2021-08-02,2021-08-08,7,2021,31,896007,174.0,18,110.884269662915,63.1157303370848,156.0,2.00891287679672,7.0441113001444,0.569203643843757,-0.5255705872277131,-0.7934000388512087,8
Cyprus,Cyprus,0,2021-08-09,2021-08-15,7,2021,32,896007,170.0,22,115.084269662915,54.9157303370849,148.0,2.45533796052933,6.12893987849257,0.477178423236596,-0.5259511821365505,-0.794165022847434,8
Cyprus,Cyprus,0,2021-08-16,2021-08-22,7,2021,33,896007,132.0,23,100.084269662915,31.9157303370848,109.0,2.56694423146248,3.56199564703008,0.318888577041902,-0.5295668337705056,-0.8014323708115739,8
Cyprus,Cyprus,0,2021-08-23,2021-08-29,7,2021,34,896007,149.0,21,108.684269662915,40.315730337085,128.0,2.34373168959618,4.49948832286857,0.370943563977791,-0.5279493054079467,-0.7981811888276166,8
Cyprus,Cyprus,0,2021-08-30,2021-09-05,7,2021,35,896007,143.0,16,115.284269662915,27.7157303370848,127.0,1.78570033493042,3.09324930911084,0.24041207372111,-0.5285201977712028,-0.7993286648219544,8
Cyprus,Cyprus,0,2021-09-06,2021-09-12,7,2021,36,896007,123.0,15,105.084269662915,17.9157303370848,108.0,1.67409406399727,1.99950785396596,0.170489174017713,-0.5304231723153897,-0.8031535848030807,9
Cyprus,Cyprus,0,2021-09-13,2021-09-19,7,2021,37,896007,130.0,10,113.284269662915,16.7157303370847,120.0,1.11606270933151,1.86558032884617,0.147555617269933,-0.5297571312249243,-0.8018148628096865,9
Cyprus,Cyprus,0,2021-09-20,2021-09-26,7,2021,38,896007,118.0,4,104.084269662915,13.9157303370849,114.0,0.446425083732605,1.55308277023337,0.133696766880838,-0.5308989159514365,-0.8041098147983623,9
Cyprus,Cyprus,0,2021-09-27,2021-10-03,7,2021,39,896007,123.0,1,105.884269662915,17.1157303370849,122.0,0.111606270933151,1.91022283721945,0.161645638125222,-0.5304231723153897,-0.8031535848030807,9
Cyprus,Cyprus,0,2021-10-04,2021-10-10,7,2021,40,896007,117.0,7,105.884269662915,11.1157303370848,110.0,0.781243896532058,1.24058521162053,0.104979997241065,-0.5309940646786458,-0.8043010607974186,10
Cyprus,Cyprus,0,2021-10-11,2021-10-17,7,2021,41,896007,129.0,4,107.884269662915,21.1157303370849,125.0,0.446425083732605,2.35664792095206,0.195725756897287,-0.5298522799521337,-0.8020061088087429,10
Cyprus,Cyprus,0,2021-10-18,2021-10-24,7,2021,42,896007,122.0,6,107.284269662915,14.7157303370849,116.0,0.669637625598907,1.64236778697989,0.137165778201423,-0.5305183210425991,-0.803344830802137,10
Cyprus,Cyprus,0,2021-10-25,2021-10-31,7,2021,43,896007,114.0,6,105.484269662915,8.51573033708485,108.0,0.669637625598907,0.950408907194347,0.0807298601421598,-0.5312795108602739,-0.8048747987945876,10
Cyprus,Cyprus,0,2021-11-01,2021-11-07,7,2021,44,896007,102.0,2,114.484269662915,-12.4842696629151,100.0,0.223212541866302,-1.39332278240182,-0.109047904132798,-0.5324212955867861,-0.8071697507832634,11
Cyprus,Cyprus,0,2021-11-08,2021-11-14,7,2021,45,896007,134.0,10,108.284269662915,25.7157303370848,124.0,1.11606270933151,2.87003676724454,0.237483527544094,-0.5293765363160869,-0.8010498788134612,11
Cyprus,Cyprus,0,2021-11-15,2021-11-21,7,2021,46,896007,161.0,3,122.884269662915,38.1157303370848,158.0,0.334818812799454,4.25395452681562,0.310175830003634,-0.5268075206814345,-0.7958862368389408,11
Cyprus,Cyprus,0,2021-11-22,2021-11-28,7,2021,47,896007,134.0,1,111.684269662915,22.3157303370849,133.0,0.111606270933151,2.49057544607184,0.199810863288431,-0.5293765363160869,-0.8010498788134612,11
Cyprus,Cyprus,0,2021-11-29,2021-12-05,7,2021,48,896007,151.0,10,124.884269662915,26.1157303370849,141.0,1.11606270933151,2.91467927561781,0.209119454416285,-0.527759007953528,-0.797798696829504,11
Cyprus,Cyprus,0,2021-12-06,2021-12-12,7,2021,49,896007,138.0,9,124.084269662915,13.9157303370848,129.0,1.00445643839836,1.55308277023336,0.112147417032701,-0.5289959414072496,-0.8002848948172361,12
Cyprus,Cyprus,0,2021-12-13,2021-12-19,7,2021,50,896007,164.0,10,121.884269662915,42.1157303370848,154.0,1.11606270933151,4.70037961054822,0.345538685620063,-0.5265220744998065,-0.7953124988417719,12
Cyprus,Cyprus,0,2021-12-20,2021-12-26,7,2021,51,896007,149.0,8,138.884269662915,10.1157303370848,141.0,0.89285016746521,1.12897894068738,0.0728356808271868,-0.5279493054079467,-0.7981811888276166,12
Cyprus,Cyprus,0,2021-12-27,2022-01-02,7,2021,52,896007,168.0,11,130.684269662915,37.3157303370849,157.0,1.22766898026466,4.16466951006911,0.28554110172048,-0.5261414795909691,-0.7945475148455466,12
Cyprus,Cyprus,0,2022-01-03,2022-01-09,7,2022,1,896007,180.0,18,143.428136704093,36.5718632959071,162.0,2.00891287679672,4.08164928353318,0.254983883471613,-0.524999694864457,-0.7922525628568708,1
Cyprus,Cyprus,0,2022-01-10,2022-01-16,7,2022,2,896007,169.0,24,154.261470037446,14.7385299625536,145.0,2.67855050239563,1.64491236815712,0.0955425224391828,-0.5260463308637597,-0.7943562688464904,1
Cyprus,Cyprus,0,2022-01-17,2022-01-23,7,2022,3,896007,198.0,31,150.09480337078,47.9051966292203,167.0,3.45979439892769,5.34652035410664,0.31916625728127,-0.5232870177746887,-0.7888101348738572,1
Cyprus,Cyprus,0,2022-01-24,2022-01-30,7,2022,4,896007,172.0,19,156.761470037446,15.2385299625536,153.0,2.12051914772987,1.7007155036237,0.097208389018768,-0.5257608846821318,-0.7937825308493214,1
Cyprus,Cyprus,0,2022-01-31,2022-02-06,7,2022,5,896007,190.0,14,159.09480337078,30.9051966292203,176.0,1.56248779306412,3.44921374824307,0.194256480880734,-0.5240482075923635,-0.7903401028663077,1
Cyprus,Cyprus,0,2022-02-07,2022-02-13,7,2022,6,896007,179.0,40,165.261470037446,13.7385299625537,139.0,4.46425083732605,1.53330609722398,0.0831320812978429,-0.5250948435916664,-0.7924438088559271,2
Cyprus,Cyprus,0,2022-02-14,2022-02-20,7,2022,7,896007,167.0,38,143.09480337078,23.9051966292203,129.0,4.24103829545975,2.66796985171101,0.167058454018614,-0.5262366283181785,-0.7947387608446029,2
Cyprus,Cyprus,0,2022-02-21,2022-02-27,7,2022,8,896007,166.0,31,141.928136704113,24.0718632958869,135.0,3.45979439892769,2.68657089686653,0.169605998182525,-0.5263317770453878,-0.7949300068436592,2
Cyprus,Cyprus,0,2022-02-28,2022-03-06,7,2022,9,896007,143.0,23,145.905337078645,-2.90533707864495,120.0,2.56694423146248,-0.324253837151378,-0.019912479809282,-0.5285201977712028,-0.7993286648219544,2
Cyprus,Cyprus,0,2022-03-07,2022-03-13,7,2022,10,896007,136.0,25,135.105337078645,0.894662921354978,111.0,2.79015677332878,0.0998499923945882,0.0066219657986881,-0.5291862388616683,-0.8006673868153487,3
Cyprus,Cyprus,0,2022-03-14,2022-03-20,7,2022,11,896007,155.0,17,133.505337078645,21.4946629213549,138.0,1.89730660586357,2.39893917361749,0.16100227445359,-0.5273784130446907,-0.7970337128332787,3
Cyprus,Cyprus,0,2022-03-21,2022-03-27,7,2022,12,896007,181.0,13,132.905337078645,48.0946629213551,168.0,1.45088152213097,5.36766598043934,0.36187156948329,-0.5249045461372476,-0.7920613168578146,3
Cyprus,Cyprus,0,2022-03-28,2022-04-03,7,2022,13,896007,188.0,15,123.105337078645,64.8946629213549,173.0,1.67409406399727,7.24265133211626,0.527147436994527,-0.5242385050467822,-0.7907225948644203,3
Cyprus,Cyprus,0,2022-04-04,2022-04-10,7,2022,14,896007,171.0,35,129.905337078645,41.094662921355,136.0,3.90621948266029,4.58642208390727,0.316343145289529,-0.5258560334093411,-0.7939737768483777,4
Cyprus,Cyprus,0,2022-04-11,2022-04-17,7,2022,15,896007,141.0,11,122.705337078645,18.2946629213551,130.0,1.22766898026466,2.04179910663143,0.149094272155656,-0.5287104952256215,-0.7997111568200671,4
Cyprus,Cyprus,0,2022-04-18,2022-04-24,7,2022,16,896007,115.0,18,124.305337078645,-9.30533707864498,97.0,2.00891287679672,-1.03853397112355,-0.0748587091860564,-0.5311843621330645,-0.8046835527955313,4
Cyprus,Cyprus,0,2022-04-25,2022-05-01,7,2022,17,896007,127.0,9,127.905337078645,-0.905337078645005,118.0,1.00445643839836,-0.101041295285082,-0.0070781806242248,-0.5300425774065524,-0.8023886008068555,4
Cyprus,Cyprus,0,2022-05-02,2022-05-08,7,2022,18,896007,109.0,12,125.305337078645,-16.3053370786448,97.0,1.33927525119781,-1.81977786765559,-0.13012484111839,-0.5317552544963207,-0.8058310287898691,5
Cyprus,Cyprus,0,2022-05-09,2022-05-15,7,2022,19,896007,105.0,19,113.105337078645,-8.10533707864487,86.0,2.12051914772987,-0.904606446003756,-0.0716618445070293,-0.532135849405158,-0.8065960127860944,5
Cyprus,Cyprus,0,2022-05-16,2022-05-22,7,2022,20,896007,118.0,6,106.905337078645,11.0946629213551,112.0,0.669637625598907,1.23823395591274,0.103780252927814,-0.5308989159514365,-0.8041098147983623,5
Cyprus,Cyprus,0,2022-05-23,2022-05-29,7,2022,21,896007,104.0,2,117.505337078645,-13.505337078645,102.0,0.223212541866302,-1.50728030904279,-0.114933818449506,-0.5322309981323674,-0.8067872587851507,5
Cyprus,Cyprus,0,2022-05-30,2022-06-05,7,2022,22,896007,81.0,8,111.705337078645,-30.705337078645,73.0,0.89285016746521,-3.42690816909299,-0.274877977021163,-0.5344194188581823,-0.8111859167634459,5
Czech Republic,Czech Republic,0,2019-12-30,2020-01-05,7,2020,1,10510750,2305.0,0,2379.81718164782,-74.8171816478202,2305.0,0.0,-0.711815823303001,-0.0314382055162806,-0.32280864954459404,-0.3858548148622042,12
Czech Republic,Czech Republic,0,2020-01-06,2020-01-12,7,2020,2,10510750,2325.0,0,2364.15051498125,-39.1505149812538,2325.0,0.0,-0.372480698154307,-0.0165600771749342,-0.3209056750004071,-0.3820298948810779,1
Czech Republic,Czech Republic,0,2020-01-13,2020-01-19,7,2020,3,10510750,2244.0,0,2389.31718164792,-145.31718164792,2244.0,0.0,-1.38255768282872,-0.0608195440789884,-0.32861272190436425,-0.39752082080463935,1
Czech Republic,Czech Republic,0,2020-01-20,2020-01-26,7,2020,4,10510750,2337.0,0,2402.48384831459,-65.4838483145877,2337.0,0.0,-0.623017846629286,-0.027256727807152,-0.31976389027389496,-0.37973494289240217,1
Czech Republic,Czech Republic,0,2020-01-27,2020-02-02,7,2020,5,10510750,2364.0,0,2423.15051498126,-59.1505149812551,2364.0,0.0,-0.562762076742907,-0.0244105822628676,-0.31719487463924256,-0.3745713009178817,1
Czech Republic,Czech Republic,0,2020-02-03,2020-02-09,7,2020,6,10510750,2355.0,0,2472.31718164792,-117.317181647921,2355.0,0.0,-1.11616375280471,-0.0474523182214518,-0.3180512131841267,-0.37629251490938853,2
Czech Republic,Czech Republic,0,2020-02-10,2020-02-16,7,2020,7,10510750,2391.0,0,2505.48384831459,-114.483848314588,2391.0,0.0,-1.08920722417133,-0.0456933092550574,-0.31462585900459017,-0.3694076589433612,2
Czech Republic,Czech Republic,0,2020-02-17,2020-02-23,7,2020,8,10510750,2350.0,0,2500.31718164792,-150.317181647921,2350.0,0.0,-1.43012802747588,-0.0601192451706659,-0.3185269568201734,-0.3772487449046701,2
Czech Republic,Czech Republic,0,2020-02-24,2020-03-01,7,2020,9,10510750,2360.0,0,2495.18061797751,-135.180617977512,2360.0,0.0,-1.28611771736091,-0.054176686450491,-0.31757546954807997,-0.3753362849141069,2
Czech Republic,Czech Republic,0,2020-03-02,2020-03-08,7,2020,10,10510750,2294.0,0,2440.38061797751,-146.380617977512,2294.0,0.0,-1.39267528937052,-0.0599826997883735,-0.32385528554389686,-0.38795852085182364,3
Czech Republic,Czech Republic,0,2020-03-09,2020-03-15,7,2020,11,10510750,2295.0,0,2360.18061797751,-65.1806179775126,2295.0,0.0,-0.62013289230086,-0.0276167923255656,-0.3237601368166875,-0.38776727485276735,3
Czech Republic,Czech Republic,0,2020-03-16,2020-03-22,7,2020,12,10510750,2325.0,1,2295.18061797751,29.8193820224883,2324.0,0.0095140689294293,0.283703655994941,0.0129921722887181,-0.3209056750004071,-0.3820298948810779,3
Czech Republic,Czech Republic,0,2020-03-23,2020-03-29,7,2020,13,10510750,2297.0,15,2228.38061797751,68.6193820224871,2282.0,0.142711033941441,0.65284953045679,0.0307933848772968,-0.32356983936226885,-0.3873847828546547,3
Czech Republic,Czech Republic,0,2020-03-30,2020-04-05,7,2020,14,10510750,2320.0,51,2191.18061797751,128.819382022487,2269.0,0.485217515400899,1.22559648000844,0.0587899422647287,-0.32138141863645386,-0.38298612487635947,3
Czech Republic,Czech Republic,0,2020-04-06,2020-04-12,7,2020,15,10510750,2244.0,71,2145.78061797751,98.2193820224879,2173.0,0.675498893989487,0.934465970767908,0.0457732636783095,-0.32861272190436425,-0.39752082080463935,4
Czech Republic,Czech Republic,0,2020-04-13,2020-04-19,7,2020,16,10510750,2125.0,48,2095.38061797751,29.6193820224876,2077.0,0.456675308612611,0.281800842209049,0.0141355617057672,-0.33993542044227654,-0.42027909469234065,4
Czech Republic,Czech Republic,0,2020-04-20,2020-04-26,7,2020,17,10510750,2036.0,34,2139.58061797751,-103.580617977513,2002.0,0.323478343600599,-0.985473139190952,-0.048411645304313,-0.3484036571639085,-0.43729998860835256,4
Czech Republic,Czech Republic,0,2020-04-27,2020-05-03,7,2020,18,10510750,2109.0,28,2056.78061797751,52.2193820224888,2081.0,0.266393930024023,0.496818800014165,0.025388892508059,-0.3414578000776261,-0.42333903067724166,4
Czech Republic,Czech Republic,0,2020-05-04,2020-05-10,7,2020,19,10510750,1999.0,32,2052.18061797751,-53.1806179775117,1967.0,0.304450205741741,-0.505964065147698,-0.0259141995161816,-0.3519241600706543,-0.4443760905734362,5
Czech Republic,Czech Republic,0,2020-05-11,2020-05-17,7,2020,20,10510750,2026.0,18,2010.98061797751,15.0193820224886,2008.0,0.171253240729729,0.142895435839389,0.0074686856194543,-0.3493551444360019,-0.43921244859891573,5
Czech Republic,Czech Republic,0,2020-05-18,2020-05-24,7,2020,21,10510750,1919.0,18,2015.98061797751,-96.9806179775123,1901.0,0.171253240729729,-0.922680284256711,-0.0481059277617479,-0.3595360582474021,-0.4596757704979413,5
Czech Republic,Czech Republic,0,2020-05-25,2020-05-31,7,2020,22,10510750,1939.0,5,2067.78061797751,-128.780617977513,1934.0,0.047570344647147,-1.22522767621257,-0.0622796329832465,-0.35763308370321517,-0.455850850516815,5
Czech Republic,Czech Republic,0,2020-06-01,2020-06-07,7,2020,23,10510750,2135.0,7,1985.78061797751,149.219382022487,2128.0,0.0665984825060058,1.4196834861688,0.0751439412146484,-0.3389839331701831,-0.41836663470177754,6
Czech Republic,Czech Republic,0,2020-06-08,2020-06-14,7,2020,24,10510750,1983.0,5,1986.78061797751,-3.78061797751252,1978.0,0.047570344647147,-0.0359690600338941,-0.00190288648042,-0.35344653970600387,-0.4474360265583372,6
Czech Republic,Czech Republic,0,2020-06-15,2020-06-21,7,2020,25,10510750,2022.0,7,1977.38061797751,44.6193820224858,2015.0,0.0665984825060058,0.424511876150473,0.022564892978534,-0.3497357393448393,-0.439977432595141,6
Czech Republic,Czech Republic,0,2020-06-22,2020-06-28,7,2020,26,10510750,2082.0,13,1990.58061797751,91.4193820224868,2069.0,0.123682896082582,0.869770302047778,0.0459259882251717,-0.3440268157122785,-0.4285026726517622,6
Czech Republic,Czech Republic,0,2020-06-29,2020-07-05,7,2020,27,10510750,2111.0,5,2012.18061797751,98.8193820224878,2106.0,0.047570344647147,0.940174412125565,0.0491105923293385,-0.34126750262320743,-0.4229565386791291,6
Czech Republic,Czech Republic,0,2020-07-06,2020-07-12,7,2020,28,10510750,1999.0,4,2017.38061797751,-18.3806179775133,1995.0,0.0380562757177176,-0.174874466403571,-0.0091111304499084,-0.3519241600706543,-0.4443760905734362,7
Czech Republic,Czech Republic,0,2020-07-13,2020-07-19,7,2020,29,10510750,1989.0,7,2023.18061797751,-34.180617977511,1982.0,0.0665984825060058,-0.325196755488533,-0.0168944965534906,-0.3528756473427478,-0.44628855056399935,7
Czech Republic,Czech Republic,0,2020-07-20,2020-07-26,7,2020,30,10510750,2088.0,12,2058.38061797751,29.6193820224876,2076.0,0.114168827153153,0.281800842209049,0.014389652605451,-0.3434559233490224,-0.4273551966574243,7
Czech Republic,Czech Republic,0,2020-07-27,2020-08-02,7,2020,31,10510750,2227.0,13,2065.18061797751,161.819382022487,2214.0,0.123682896082582,1.53956075467961,0.0783560433474164,-0.33023025026692315,-0.40077200278859665,7
Czech Republic,Czech Republic,0,2020-08-03,2020-08-09,7,2020,32,10510750,2166.0,10,2049.18061797751,116.819382022488,2156.0,0.0951406892942939,1.1114276528553,0.0570078503562013,-0.3360343226266933,-0.4124380087310318,8
Czech Republic,Czech Republic,0,2020-08-10,2020-08-16,7,2020,33,10510750,2187.0,7,2085.38061797751,101.619382022487,2180.0,0.0665984825060058,0.96681380512796,0.0487294171368315,-0.33403619935529705,-0.4084218427508492,8
