country,region,region_code,start_date,end_date,days,year,week,population,total_deaths,covid_deaths,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change,zscore_total_deaths,normalized_total_deaths,month,mortality_rate_per_capita,excess_mortality_rate_per_capita
Finland,Finland,0,2020-03-09,2020-03-15,7,2020,11,5535992,-0.6153500137297807,2,-0.5973922554446207,-0.3728905181632248,-0.599674272823587,0.0361272198370229,-0.175074942872626,-0.0086948983746939,-0.43698712219581076,-0.6153500137297807,3,19.960288959955143,-0.17507494287262557
Finland,Finland,0,2020-03-16,2020-03-22,7,2020,12,5535992,-0.6120988317458234,7,-0.600840339330021,-0.35233510656930334,-0.597106198350034,0.12644526942958,0.40657329650346,0.0204711470464689,-0.43536959383325186,-0.6120988317458234,3,20.26737032856984,0.4065732965034595
Finland,Finland,0,2020-03-23,2020-03-29,7,2020,13,5535992,-0.6147762757326117,21,-0.6061939432573528,-0.34620678510030894,-0.6030983721216577,0.37933580828874,0.579983951721151,0.0298430150468576,-0.4367016760141827,-0.6147762757326117,3,20.014479789710677,0.5799839517211515
Finland,Finland,0,2020-03-30,2020-04-05,7,2020,14,5535992,-0.614393783734499,49,-0.6032449241448394,-0.35322882011686546,-0.6086625334810226,0.885116886007061,0.381284242617535,0.0193847163491889,-0.436511378559764,-0.614393783734499,3,20.0506070095477,0.3812842426175345
Finland,Finland,0,2020-04-06,2020-04-12,7,2020,15,5535992,-0.6008153178015008,56,-0.6099596138164083,-0.2890091180563551,-0.5949661362887397,1.01156215543664,2.19848340041978,0.114895467611433,-0.4297558189279004,-0.6008153178015008,4,21.333123313762012,2.19848340041978
Finland,Finland,0,2020-04-13,2020-04-19,7,2020,16,5535992,-0.6174537197194001,69,-0.6076003985263977,-0.35118604629386724,-0.6163667569016816,1.24638908437729,0.439087794356768,0.0227241692979268,-0.4380337581951136,-0.6174537197194001,4,19.761589250851518,0.43908779435676754
Finland,Finland,0,2020-04-20,2020-04-26,7,2020,17,5535992,-0.608273911764697,42,-0.6172187377856719,-0.29347768579416394,-0.6003162914419753,0.758671616577481,2.0720381309902,0.111660414091842,-0.4334666192890649,-0.608273911764697,4,20.62864252694007,2.0720381309902
Finland,Finland,0,2020-04-27,2020-05-03,7,2020,18,5535992,-0.6103776177543165,18,-0.6121373510071874,-0.31479913757170874,-0.5975342107622927,0.325144978533206,1.46871355971193,0.0774587733589405,-0.4345132552883677,-0.6103776177543165,4,20.42994281783644,1.4687135597119325
Finland,Finland,0,2020-05-04,2020-05-10,7,2020,19,5535992,-0.6212786397005264,26,-0.6226630807626197,-0.3215658258603908,-0.6114446141607051,0.469653857881298,1.27723929457571,0.0704758491707405,-0.4399367327393005,-0.6212786397005264,5,19.40031705248129,1.2772392945757092
Finland,Finland,0,2020-05-11,2020-05-17,7,2020,20,5535992,-0.615541259728837,8,-0.6273361418178325,-0.28926446478422924,-0.6011723162664929,0.144508879348092,2.19125795645239,0.123444424625803,-0.4370822709230201,-0.615541259728837,5,19.942225350036633,2.1912579564523935
Finland,Finland,0,2020-05-18,2020-05-24,7,2020,21,5535992,-0.6436544215901151,4,-0.6301036828311141,-0.37531631207803523,-0.6317752037429998,0.0722544396740458,-0.243716660562963,-0.0139023639112505,-0.4510691338227941,-0.6436544215901151,5,17.286874692015452,-0.24371666056296323
Finland,Finland,0,2020-05-25,2020-05-31,7,2020,22,5535992,-0.6373433036212568,2,-0.6319638333482379,-0.34901559910693164,-0.6242849865284702,0.0361272198370229,0.500504068079703,0.0287936107608535,-0.4479292258248857,-0.6373433036212568,5,17.882973819326327,0.5005040680797028
Finland,Finland,0,2020-06-01,2020-06-07,7,2020,23,5535992,-0.6384907796155946,0,-0.628379640888414,-0.3629319957761078,-0.6251410113529878,0.0,0.106717371856155,0.0060401929002171,-0.4485001181881418,-0.6384907796155946,6,17.77459215981526,0.10671737185615533
Finland,Finland,0,2020-06-08,2020-06-14,7,2020,24,5535992,-0.6348571056335247,0,-0.6320545723978537,-0.34046148372312596,-0.6210748934365289,0.0,0.74255644098776,0.0427364604408278,-0.4466922923711642,-0.6348571056335247,6,18.117800748266976,0.7425564409877597
Finland,Finland,0,2020-06-15,2020-06-21,7,2020,25,5535992,-0.6224261156948643,1,-0.6281981627891822,-0.30981987637815106,-0.6073784962442461,0.0180636099185114,1.6096097170763,0.0910292993455408,-0.4405076251025566,-0.6224261156948643,6,19.291935392970224,1.6096097170762982
Finland,Finland,0,2020-06-22,2020-06-28,7,2020,26,5535992,-0.6314146776505111,2,-0.63191846382343,-0.3293539010605724,-0.6176507941384581,0.0361272198370229,1.05686325356986,0.0607878891174667,-0.4449796152813959,-0.6314146776505111,6,18.442945726800183,1.0568632535698606
Finland,Finland,0,2020-06-29,2020-07-05,7,2020,27,5535992,-0.6361958276269188,1,-0.6330073324188195,-0.3422489108182493,-0.6227869430855643,0.0180636099185114,0.691978333215931,0.0400001877172247,-0.4473583334616296,-0.6361958276269188,6,17.9913554788374,0.6919783332159313
Finland,Finland,0,2020-07-06,2020-07-12,7,2020,28,5535992,-0.6461406195778472,0,-0.6336425057661301,-0.3736565583468494,-0.6337012595981646,0.0,-0.196751274774844,-0.011406665144808,-0.4523060672765157,-0.6461406195778472,7,17.0520477630748,-0.19675127477484433
Finland,Finland,0,2020-07-13,2020-07-19,7,2020,29,5535992,-0.6314146776505111,0,-0.6298768352070748,-0.33509920243775465,-0.6172227817261994,0.0,0.894290764303274,0.0509606443465014,-0.4449796152813959,-0.6314146776505111,7,18.442945726800183,0.8942907643032739
Finland,Finland,0,2020-07-20,2020-07-26,7,2020,30,5535992,-0.6423156995967209,1,-0.6267463379953296,-0.3802955732715936,-0.6296351416817056,0.0180636099185114,-0.384612817927351,-0.0216099713767387,-0.4504030927323287,-0.6423156995967209,7,17.41331996144503,-0.3846128179273507
Finland,Finland,0,2020-07-27,2020-08-02,7,2020,31,5535992,-0.6388732716137072,2,-0.6346406353119038,-0.34658980519212124,-0.6259970361775056,0.0361272198370229,0.569145785770043,0.0331490014634943,-0.44869041564256046,-0.6388732716137072,7,17.738464939978236,0.5691457857700426
Finland,Finland,0,2020-08-03,2020-08-09,7,2020,32,5535992,-0.6442281595872841,1,-0.6377711325236489,-0.35565461403167586,-0.6317752037429998,0.0180636099185114,0.312642524927196,0.0184776454557107,-0.4513545800044222,-0.6442281595872841,8,17.23268386225992,0.3126425249271964
Finland,Finland,0,2020-08-10,2020-08-16,7,2020,33,5535992,-0.6398295016089888,0,-0.6319638333482379,-0.35731436776286246,-0.6266390547958938,0.0,0.265677139139054,0.0152841997104585,-0.4491661592786072,-0.6398295016089888,8,17.64814689038568,0.26567713913905405
Finland,Finland,0,2020-08-17,2020-08-23,7,2020,34,5535992,-0.6323709076457926,1,-0.6301036828311143,-0.3376526697165026,-0.6185068189629759,0.0180636099185114,0.822036324629228,0.0468915342384226,-0.44545535891744265,-0.6323709076457926,8,18.352627677207625,0.8220363246292283
Finland,Finland,0,2020-08-24,2020-08-30,7,2020,35,5535992,-0.6375345496203131,0,-0.6291055532853403,-0.3576973878546746,-0.6240709803223408,0.0,0.254838973187947,0.0144712062642769,-0.44802437455209504,-0.6375345496203131,8,17.864910209407817,0.2548389731879471
Finland,Finland,0,2020-08-31,2020-09-06,7,2020,36,5535992,-0.6394470096108762,3,-0.6281527932643746,-0.36676219669422955,-0.6268530610020232,0.0541908297555343,-0.0016642876549091,-9.41023098391e-05,-0.4489758618241885,-0.6394470096108762,8,17.684274110222702,-0.0016642876549091618
Finland,Finland,0,2020-09-07,2020-09-13,7,2020,37,5535992,-0.6117163397477107,6,-0.6286518580372614,-0.2727946008363057,-0.5964641797316457,0.108381659511069,2.65729909234997,0.150587623672445,-0.4351792963788332,-0.6117163397477107,9,20.303497548406863,2.657299092349971
Finland,Finland,0,2020-09-14,2020-09-20,7,2020,38,5535992,-0.6266335276741032,2,-0.6237519493580085,-0.336375936077129,-0.6123006389852227,0.0361272198370229,0.858163544466238,0.0475796088034157,-0.44260089710116224,-0.6266335276741032,9,18.89453597476297,0.8581635444662383
Finland,Finland,0,2020-09-21,2020-09-27,7,2020,39,5535992,-0.6184099497146817,4,-0.6227991893370433,-0.31160730347327387,-0.6035263845339165,0.0722544396740458,1.55903160930449,0.086076136603066,-0.43850950183116033,-0.6184099497146817,9,19.67127120125896,1.5590316093044878
Finland,Finland,0,2020-09-28,2020-10-04,7,2020,40,5535992,-0.6398295016089888,2,-0.6169918901616325,-0.39944657786220317,-0.6270670672081526,0.0361272198370229,-0.926521115482696,-0.049880897746863,-0.4491661592786072,-0.6398295016089888,9,17.64814689038568,-0.9265211154826958
Finland,Finland,0,2020-10-05,2020-10-11,7,2020,41,5535992,-0.6384907796155946,6,-0.6155400653677797,-0.3990635577703909,-0.6264250485897643,0.108381659511069,-0.915682949531587,-0.048992481072342,-0.4485001181881418,-0.6384907796155946,10,17.77459215981526,-0.9156829495315871
Finland,Finland,0,2020-10-12,2020-10-18,7,2020,42,5535992,-0.6212786397005264,5,-0.6172187377856719,-0.3368866295328786,-0.6069504838319872,0.0903180495925572,0.843712656531429,0.0454669743735887,-0.4399367327393005,-0.6212786397005264,10,19.40031705248129,0.8437126565314292
Finland,Finland,0,2020-10-19,2020-10-25,7,2020,43,5535992,-0.6220436236967516,5,-0.6128178938793059,-0.35182441311355406,-0.6078065086565049,0.0903180495925572,0.42102418443826,0.0222681191469198,-0.4403173276481379,-0.6220436236967516,10,19.328062612807244,0.4210241844382597
Finland,Finland,0,2020-10-26,2020-11-01,7,2020,44,5535992,-0.6101863717552601,3,-0.6133169586521928,-0.31084126328964967,-0.5941101114642221,0.0541908297555343,1.5807079412067,0.0837803007321765,-0.43441810656115837,-0.6101863717552601,10,20.448006427754954,1.5807079412066962
Finland,Finland,0,2020-11-02,2020-11-08,7,2020,45,5535992,-0.6272072656712722,4,-0.6187613016291403,-0.35233510656930384,-0.6133706700158698,0.0722544396740458,0.406573296503445,0.022055892838692,-0.4428863432827903,-0.6272072656712722,11,18.840345145007433,0.40657329650344515
Finland,Finland,0,2020-11-09,2020-11-15,7,2020,46,5535992,-0.6306496936542858,24,-0.6218917988408853,-0.35501624721198916,-0.6215029058487878,0.433526638044275,0.330706134845699,0.0181861609275764,-0.44459902037255855,-0.6306496936542858,11,18.51520016647423,0.3307061348456989
Finland,Finland,0,2020-11-16,2020-11-22,7,2020,47,5535992,-0.6126725697429922,26,-0.6154493263181638,-0.3131393838405229,-0.6018143348848811,0.469653857881298,1.51567894550005,0.0810631849523566,-0.43565504001487987,-0.6126725697429922,11,20.213179498814306,1.5156789455000512
Finland,Finland,0,2020-11-23,2020-11-29,7,2020,48,5535992,-0.6147762757326117,33,-0.6133169586521928,-0.3261620669621373,-0.6056664465952107,0.596099127310878,1.14718130316242,0.0608026265117061,-0.4367016760141827,-0.6147762757326117,11,20.014479789710677,1.1471813031624216
Finland,Finland,0,2020-11-30,2020-12-06,7,2020,49,5535992,-0.6126725697429922,40,-0.6075550290015896,-0.33535454916563007,-0.604810421770693,0.722544396740458,0.887065320335851,0.0458998281881073,-0.43565504001487987,-0.6126725697429922,11,20.213179498814306,0.8870653203358514
Finland,Finland,0,2020-12-07,2020-12-13,7,2020,50,5535992,-0.6151587677307243,43,-0.6069652251790871,-0.3453130715527468,-0.6082345210687637,0.776735226495992,0.605273005607078,0.0312429938461383,-0.4368919734686014,-0.6151587677307243,12,19.978352569873657,0.6052730056070782
Finland,Finland,0,2020-12-14,2020-12-20,7,2020,51,5535992,-0.6071264357703592,36,-0.6007042307555972,-0.3361205893492543,-0.5977482169684222,0.650289957066412,0.865388988433639,0.0435489570843182,-0.4328957269258088,-0.6071264357703592,12,20.737024186451137,0.8653889884336393
Finland,Finland,0,2020-12-21,2020-12-27,7,2020,52,5535992,-0.6107601097524291,21,-0.5838721370518672,-0.39561637694408114,-0.5986042417929399,0.37933580828874,-0.818139455971624,-0.0385697336190809,-0.43470355274278644,-0.6107601097524291,12,20.39381559799942,-0.8181394559716235
Finland,Finland,0,2020-12-28,2021-01-03,7,2020,53,5535992,-0.601580301797726,28,-0.5858181838041603,-0.3594984430054983,-0.5898299873416337,0.50578107771832,0.203875237788671,0.0096820676925686,-0.43013641383673773,-0.601580301797726,12,21.26086887408797,0.20387523778867095
Finland,Finland,0,2021-01-04,2021-01-10,7,2021,1,5535992,-0.615541259728837,26,-0.587256244809598,-0.4020524055654618,-0.6050244279768224,0.469653857881298,-1.00025717709316,-0.0477621110963006,-0.4370822709230201,-0.615541259728837,1,19.942225350036633,-1.000257177093157
Finland,Finland,0,2021-01-11,2021-01-17,7,2021,2,5535992,-0.6105688637533728,32,-0.5835510669502758,-0.39588152630851237,-0.600744303854234,0.578035517392366,-0.825642281214915,-0.0388765836746757,-0.4346084040155771,-0.6105688637533728,1,20.41187920791793,-0.8256422812149152
Finland,Finland,0,2021-01-18,2021-01-24,7,2021,3,5535992,-0.5964166598232056,25,-0.5853658479425939,-0.3435354470941794,-0.5834098011577511,0.451590247962786,0.655573732103032,0.0310801374953433,-0.4275673982020854,-0.5964166598232056,1,21.748586341887776,0.6555737321030323
Finland,Finland,0,2021-01-25,2021-01-31,7,2021,4,5535992,-0.6050227297807397,15,-0.5947044084655514,-0.34598251990297957,-0.5909000183722808,0.270954148777672,0.586329894082069,0.0288131378280652,-0.43184909092650603,-0.6050227297807397,1,20.935723895554762,0.5863298940820688
Finland,Finland,0,2021-02-01,2021-02-07,7,2021,5,5535992,-0.6157325057278933,14,-0.5914529258543195,-0.39088098622096407,-0.6026703597093989,0.25289053885916,-0.684144003519902,-0.0331974890139176,-0.43717741965022944,-0.6157325057278933,2,19.924161740118123,-0.684144003519902
Finland,Finland,0,2021-02-08,2021-02-14,7,2021,6,5535992,-0.6247210676835401,20,-0.5926627798491959,-0.4174796037079218,-0.6140126886342581,0.361272198370229,-1.43679441679121,-0.0700466441108865,-0.44164940982906875,-0.6247210676835401,2,19.075172073948085,-1.436794416791213
Finland,Finland,0,2021-02-15,2021-02-21,7,2021,7,5535992,-0.6048314837816834,19,-0.5978802752021042,-0.336407017607675,-0.5915420369906691,0.343208588451717,0.857284042859737,0.0426583681312798,-0.43175394219929664,-0.6048314837816834,2,20.953787505473272,0.8572840428597368
Finland,Finland,0,2021-02-22,2021-02-28,7,2021,8,5535992,-0.6099951257562038,28,-0.5988254736356028,-0.35098305999052776,-0.5992462604113281,0.50578107771832,0.444831616387059,0.0222179870708772,-0.43432295783394903,-0.6099951257562038,2,20.466070037673465,0.4448316163870595
Finland,Finland,0,2021-03-01,2021-03-07,7,2021,9,5535992,-0.6180274577165691,17,-0.5925458726092423,-0.39546575106527637,-0.6058804528013402,0.307081368614695,-0.813877255878428,-0.0396601687287715,-0.4383192043767416,-0.6180274577165691,3,19.707398421095984,-0.8138772558784279
Finland,Finland,0,2021-03-08,2021-03-14,7,2021,10,5535992,-0.6258685436778779,31,-0.5965383907923373,-0.41040353464595214,-0.6176507941384581,0.559971907473855,-1.23656572797161,-0.0612059560429143,-0.44222030219232483,-0.6258685436778779,3,18.966790414437014,-1.2365657279716065
Finland,Finland,0,2021-03-15,2021-03-21,7,2021,11,5535992,-0.6182187037156254,20,-0.5964930212675295,-0.38499653522241023,-0.6067364776258578,0.361272198370229,-0.517634053214851,-0.0256166106202598,-0.43841435310395094,-0.6182187037156254,3,19.68933481117747,-0.5176340532148511
Finland,Finland,0,2021-03-22,2021-03-28,7,2021,12,5535992,-0.6314146776505111,24,-0.5999411051529296,-0.41934067012156934,-0.6223589306733054,0.433526638044275,-1.48945626683075,-0.0747253776693193,-0.4449796152813959,-0.6314146776505111,3,18.442945726800183,-1.4894562668307503
Finland,Finland,0,2021-03-29,2021-04-04,7,2021,13,5535992,-0.6252948056807089,14,-0.6052947090802615,-0.3838474749469737,-0.6133706700158698,0.25289053885916,-0.485119555361532,-0.0248701450047167,-0.4419348560106968,-0.6252948056807089,3,19.02098124419255,-0.48511955536153223
Finland,Finland,0,2021-04-05,2021-04-11,7,2021,14,5535992,-0.6247210676835401,11,-0.6023456899677482,-0.3902311431438432,-0.6120866327790933,0.198699709103626,-0.665755654546638,-0.0337246386645584,-0.44164940982906875,-0.6247210676835401,4,19.075172073948085,-0.6657556545466377
Finland,Finland,0,2021-04-12,2021-04-18,7,2021,15,5535992,-0.6291197256618353,15,-0.6090603796393169,-0.38601792213390906,-0.6178648003445876,0.270954148777672,-0.54653582908446,-0.0284561522902652,-0.44383783055488374,-0.6291197256618353,4,18.65970904582232,-0.5465358290844604
Finland,Finland,0,2021-04-19,2021-04-25,7,2021,16,5535992,-0.6249123136825964,8,-0.6067011643493064,-0.37861286702554026,-0.6116586203668345,0.144508879348092,-0.336997954029733,-0.0173763073567511,-0.44174455855627814,-0.6249123136825964,4,19.05710846402957,-0.3369979540297331
Finland,Finland,0,2021-04-26,2021-05-02,7,2021,17,5535992,-0.6337096296391868,10,-0.6163195036085806,-0.3809109875764136,-0.6219309182610465,0.180636099185114,-0.402026949736382,-0.0215816207570272,-0.44612140000790806,-0.6337096296391868,4,18.226182407778044,-0.40202694973638153
Finland,Finland,0,2021-05-03,2021-05-09,7,2021,18,5535992,-0.6224261156948643,6,-0.6112381168300961,-0.3575467619758693,-0.6084485272748932,0.108381659511069,0.259101173281157,0.0136133783487224,-0.4405076251025566,-0.6224261156948643,5,19.291935392970224,0.25910117328115717
Finland,Finland,0,2021-05-10,2021-05-16,7,2021,19,5535992,-0.6132463077401612,17,-0.6217638465855283,-0.297284934197418,-0.6005302976481046,0.307081368614695,1.96430594958864,0.107960439864478,-0.43594048619650794,-0.6132463077401612,5,20.15898866905877,1.9643059495886375
Finland,Finland,0,2021-05-17,2021-05-23,7,2021,20,5535992,-0.6337096296391868,13,-0.626436907640742,-0.35243982741837354,-0.6225729368794348,0.234826928940649,0.403610052629247,0.022646004436764,-0.44612140000790806,-0.6337096296391868,5,18.226182407778044,0.40361005262924693
Finland,Finland,0,2021-05-24,2021-05-30,7,2021,21,5535992,-0.6361958276269188,3,-0.6292044486540235,-0.35295052087412343,-0.623214955497823,0.0541908297555343,0.389159164694427,0.0221085572362205,-0.4473583334616296,-0.6361958276269188,5,17.9913554788374,0.38915916469442696
Finland,Finland,0,2021-05-31,2021-06-06,7,2021,22,5535992,-0.6329446456429615,4,-0.6310645991711472,-0.3368636770180116,-0.6197908561997524,0.0722544396740458,0.84436213464091,0.0483762186500298,-0.4457408050990707,-0.6329446456429615,5,18.29843684745209,0.84436213464091
Finland,Finland,0,2021-06-07,2021-06-13,7,2021,23,5535992,-0.6390645176127636,3,-0.6274804067113233,-0.36737761099904936,-0.6264250485897643,0.0541908297555343,-0.0190784194639335,-0.0010754779583911,-0.4487855643697698,-0.6390645176127636,6,17.720401330059726,-0.01907841946393347
Finland,Finland,0,2021-06-14,2021-06-20,7,2021,24,5535992,-0.6337096296391868,2,-0.6311553382207631,-0.33916179756888465,-0.6202188686120113,0.0361272198370229,0.779333138934272,0.0446689901956101,-0.44612140000790806,-0.6337096296391868,6,18.226182407778044,0.7793331389342723
Finland,Finland,0,2021-06-21,2021-06-27,7,2021,25,5535992,-0.6201311637061885,2,-0.6272989286120918,-0.3046899893057879,-0.6050244279768224,0.0361272198370229,1.75476807453388,0.0988382860318016,-0.4393658403760444,-0.6201311637061885,6,19.50869871199236,1.7547680745338812
Finland,Finland,0,2021-06-28,2021-07-04,7,2021,26,5535992,-0.6337096296391868,0,-0.6310192296463394,-0.3395448176606968,-0.6197908561997524,0.0,0.768494972983167,0.0440204337403518,-0.44612140000790806,-0.6337096296391868,6,18.226182407778044,0.7684949729831673
Finland,Finland,0,2021-07-05,2021-07-11,7,2021,27,5535992,-0.6178362117175128,2,-0.6321080982417292,-0.2834962108921792,-0.6024563535032694,0.0361272198370229,2.35447992382848,0.135540979162858,-0.43822405564953226,-0.6178362117175128,7,19.725462031014494,2.3544799238284844
Finland,Finland,0,2021-07-12,2021-07-18,7,2021,28,5535992,-0.6071264357703592,5,-0.6327432715890394,-0.24596024189458512,-0.5911140245784102,0.0903180495925572,3.41662018703694,0.197259843774573,-0.4328957269258088,-0.6071264357703592,7,20.737024186451137,3.416620187036939
Finland,Finland,0,2021-07-19,2021-07-25,7,2021,29,5535992,-0.6325621536448489,5,-0.6289776010299842,-0.3414599181197572,-0.619576849993623,0.0903180495925572,0.714304143227649,0.0405387971747353,-0.445550507644652,-0.6325621536448489,7,18.334564067289115,0.7143041432276492
Finland,Finland,0,2021-07-26,2021-08-01,7,2021,30,5535992,-0.6300759556571168,10,-0.625847103818239,-0.34197061157550723,-0.6178648003445876,0.180636099185114,0.699853255292827,0.0391645976207622,-0.4443135741909305,-0.6300759556571168,7,18.569390996229764,0.6998532552928274
Finland,Finland,0,2021-08-02,2021-08-08,7,2021,31,5535992,-0.6233823456901458,17,-0.6337414011348133,-0.29741260756135607,-0.6118726265729638,0.307081368614695,1.96069322760492,0.113723209639975,-0.44098336873860333,-0.6233823456901458,8,19.201617343377663,1.960693227604917
Finland,Finland,0,2021-08-09,2021-08-15,7,2021,32,5535992,-0.6163062437250623,6,-0.6368718983465584,-0.26498357312125664,-0.6016003286787518,0.108381659511069,2.87832461146532,0.169396452870615,-0.4374628658318575,-0.6163062437250623,8,19.86997091036259,2.8783246114653167
Finland,Finland,0,2021-08-16,2021-08-22,7,2021,33,5535992,-0.6199399177071322,9,-0.6310645991711472,-0.2934547332792968,-0.6063084652135989,0.162572489266603,2.07268760909969,0.118750930267209,-0.4392706916488351,-0.6199399177071322,8,19.52676232191087,2.0726876090996877
Finland,Finland,0,2021-08-23,2021-08-29,7,2021,34,5535992,-0.6228086076929769,12,-0.6292044486540237,-0.308264843496034,-0.6101605769239286,0.216763319022137,1.65361185899024,0.0939434959978036,-0.4406979225569753,-0.6228086076929769,8,19.255808173133197,1.6536118589902444
Finland,Finland,0,2021-08-30,2021-09-05,7,2021,35,5535992,-0.6203224097052448,13,-0.6282063191082498,-0.3027748888467267,-0.6075925024503754,0.234826928940649,1.80895890428942,0.102306980630948,-0.43946098910325376,-0.6203224097052448,8,19.490635102073846,1.808958904289421
Finland,Finland,0,2021-09-06,2021-09-12,7,2021,36,5535992,-0.6071264357703592,13,-0.6272535590872838,-0.26140871893101014,-0.5928260742274456,0.234826928940649,2.97948082700896,0.167786769076066,-0.4328957269258088,-0.6071264357703592,9,20.737024186451137,2.9794808270089623
Finland,Finland,0,2021-09-13,2021-09-19,7,2021,37,5535992,-0.6231910996910895,11,-0.6277526238601707,-0.3136271247814054,-0.6103745831300579,0.198699709103626,1.50187753567473,0.0847665763229439,-0.440888220011394,-0.6231910996910895,9,19.219680953296173,1.5018775356747265
Finland,Finland,0,2021-09-20,2021-09-26,7,2021,38,5535992,-0.6122900777448796,17,-0.6228527151809178,-0.29102893936448554,-0.5994602666174575,0.307081368614695,2.14132932679005,0.118253368692213,-0.4354647425604612,-0.6122900777448796,9,20.24930671865133,2.1413293267900495
Finland,Finland,0,2021-09-27,2021-10-03,7,2021,39,5535992,-0.6098038797571476,25,-0.6218999551599519,-0.28541131135124015,-0.5983902355868105,0.451590247962786,2.30028909407295,0.126501801492125,-0.4342278091067397,-0.6098038797571476,9,20.484133647591975,2.30028909407295
Finland,Finland,0,2021-10-04,2021-10-10,7,2021,40,5535992,-0.6090388957609223,34,-0.6160926559845411,-0.2992000346564796,-0.5994602666174575,0.614162737229389,1.91011511983308,0.102439512881166,-0.4338472141979023,-0.6090388957609223,10,20.556388087266022,1.9101151198330848
Finland,Finland,0,2021-10-11,2021-10-17,7,2021,41,5535992,-0.5996678418071629,21,-0.6146408311906885,-0.27200560813781344,-0.5861918818374335,0.37933580828874,2.67962490236169,0.142822835037528,-0.4291849265646443,-0.5996678418071629,10,21.441504973273084,2.6796249023616907
Finland,Finland,0,2021-10-18,2021-10-24,7,2021,42,5535992,-0.5971816438194308,27,-0.6163195036085806,-0.25898292501619957,-0.5846938383945276,0.487717467799809,3.04812254469931,0.16362939057638,-0.42794799311092274,-0.5971816438194308,10,21.676331902213732,3.048122544699306
Finland,Finland,0,2021-10-25,2021-10-31,7,2021,43,5535992,-0.6107601097524291,34,-0.6119186597022146,-0.31669128551590264,-0.6013863224726224,0.614162737229389,1.41517220806588,0.0745665630039971,-0.43470355274278644,-0.6107601097524291,10,20.39381559799942,1.4151722080658806
Finland,Finland,0,2021-11-01,2021-11-07,7,2021,44,5535992,-0.618601195713738,56,-0.6124177244751015,-0.34145991811975757,-0.6148687134587757,1.01156215543664,0.714304143227638,0.0377162355352103,-0.43860465055836967,-0.618601195713738,11,19.65320759134045,0.7143041432276384
Finland,Finland,0,2021-11-08,2021-11-14,7,2021,45,5535992,-0.6046402377826271,43,-0.6178620674520491,-0.2795383366101205,-0.5964641797316457,0.776735226495992,2.46647430532324,0.133284197919237,-0.4316587934720873,-0.6046402377826271,11,20.971851115391786,2.466474305323237
Finland,Finland,0,2021-11-15,2021-11-21,7,2021,46,5535992,-0.5985203658128251,55,-0.6209925646637939,-0.2503011362684566,-0.5921840556090573,0.993498545518129,3.29378763959106,0.180421219276866,-0.4286140342013882,-0.5985203658128251,11,21.54988663278415,3.2937876395910615
Finland,Finland,0,2021-11-22,2021-11-28,7,2021,47,5535992,-0.5916355098467978,61,-0.6145500921410725,-0.24544954843883557,-0.5857638694251748,1.1018802050292,3.43107107497175,0.182804187032346,-0.4251886800218517,-0.5916355098467978,11,22.200176589850564,3.4310710749717486
Finland,Finland,0,2021-11-29,2021-12-05,7,2021,48,5535992,-0.5912530178486851,55,-0.6124177244751015,-0.2501734629045186,-0.5840518197761394,0.993498545518129,3.29740036157478,0.174107248110151,-0.424998382567433,-0.5912530178486851,11,22.236303809687588,3.297400361574782
Finland,Finland,0,2021-12-06,2021-12-12,7,2021,49,5535992,-0.5780570439137995,44,-0.6066557948244984,-0.22234066956616672,-0.5669313232857859,0.794798836414504,4.08497375402186,0.210590416560326,-0.41843312038998803,-0.5780570439137995,12,23.482692894064876,4.0849737540218625
Finland,Finland,0,2021-12-13,2021-12-19,7,2021,50,5535992,-0.5924004938430231,44,-0.6060659910019958,-0.27187793477387606,-0.5829817887454923,0.794798836414504,2.68323762434539,0.137993374013389,-0.4255692749306891,-0.5924004938430231,12,22.127922150176516,2.683237624345393
Finland,Finland,0,2021-12-20,2021-12-26,7,2021,51,5535992,-0.5902967878534036,44,-0.5998049965785058,-0.28247482398068063,-0.5806277204780687,0.794798836414504,2.38338169969808,0.11950824844041,-0.42452263893138625,-0.5902967878534036,12,22.32662185928014,2.3833816996980848
Finland,Finland,0,2021-12-27,2022-01-02,7,2021,52,5535992,-0.5711721879477722,92,-0.582972902874776,-0.2660049600327564,-0.5694993977593389,1.66185211250305,2.84942283559568,0.133879051883979,-0.41500776621045155,-0.5711721879477722,12,24.13298285113129,2.8494228355956803
Finland,Finland,0,2022-01-03,2022-01-09,7,2022,1,5535992,-0.582073209893982,83,-0.5863570106325067,-0.292868726884119,-0.579771695653551,1.49927962323645,2.08926959708182,0.0994223326711579,-0.42043124366138435,-0.582073209893982,1,23.103357085776135,2.089269597081824
Finland,Finland,0,2022-01-10,2022-01-16,7,2022,2,5535992,-0.5809257338996442,49,-0.5826518327731868,-0.29946518402090916,-0.5712114474083743,0.885116886007061,1.90261229458984,0.0892862642207268,-0.41986035129812826,-0.5809257338996442,1,23.211738745287203,1.9026122945898403
Finland,Finland,0,2022-01-17,2022-01-23,7,2022,3,5535992,-0.5583587060109991,23,-0.5844666137655027,-0.2190309647403492,-0.5403945537257379,0.415463028125763,4.17862714432228,0.19743456881446,-0.40863280148742526,-0.5583587060109991,1,25.343244715671556,4.178627144322282
